"System","File","HookType","Marker","Line","Registration","Handler","Access","Trigger","Guards","Risk","Docs","CommentNeeded"
"Items:Trades","Data/Scripts/Items/Trades/Musical Instruments/BaseInstrument.cs","Timer","Timer.DelayCall","817","Timer.DelayCall(TimeSpan.Zero, new TimerCallback(InvalidateProperties));","InvalidateProperties","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-trades.md","ReviewLater"
"Items:Trades","Data/Scripts/Items/Trades/Ninjitsu/NinjaWeapons.cs","Timer","Timer.DelayCall","75","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","DeletedGuard;NullGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-trades.md","ReviewLater"
"Items:Trades","Data/Scripts/Items/Trades/Ninjitsu/NinjaWeapons.cs","Timer","Timer.DelayCall","82","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","DeletedGuard;NullGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-trades.md","ReviewLater"
"Items:Traps","Data/Scripts/Items/Traps/FlameSpurtTrap.cs","Timer","Timer.DelayCall","29","m_Timer = Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard","Medium","docs/codebase-audit/outputs/system-cards/items-traps.md","ReviewLater"
"Items:Traps","Data/Scripts/Items/Traps/MushroomTrap.cs","Timer","Timer.DelayCall","203","Timer.DelayCall(TimeSpan.FromSeconds(2.0), new TimerCallback(OnMushroomReset));","OnMushroomReset","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;MapGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-traps.md","ReviewLater"
"Items:Traps","Data/Scripts/Items/Traps/SetTrap.cs","Timer","Timer.DelayCall","160","m_DecayTimer = Timer.DelayCall(ts, new TimerCallback(Delete));","Delete","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard","Medium","docs/codebase-audit/outputs/system-cards/items-traps.md","ReviewLater"
"Items:Traps","Data/Scripts/Items/Traps/SpellTrap.cs","Timer","Timer.DelayCall","294","m_DecayTimer = Timer.DelayCall(ts, new TimerCallback(Delete));","Delete","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard","Medium","docs/codebase-audit/outputs/system-cards/items-traps.md","ReviewLater"
"Items:Traps","Data/Scripts/Items/Traps/SpikeTrap.cs","Timer","Timer.DelayCall","194","Timer.DelayCall(TimeSpan.FromSeconds(1.0), new TimerCallback(OnSpikeExtended));","OnSpikeExtended","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;MapGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-traps.md","ReviewLater"
"Items:Traps","Data/Scripts/Items/Traps/SpikeTrap.cs","Timer","Timer.DelayCall","204","Timer.DelayCall(TimeSpan.FromSeconds(5.0), new TimerCallback(OnSpikeRetracted));","OnSpikeRetracted","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;MapGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-traps.md","ReviewLater"
"Items:Traps","Data/Scripts/Items/Traps/StoneFaceTrap.cs","Timer","Timer.DelayCall","141","Timer.DelayCall(TimeSpan.FromSeconds(2.0), new TimerCallback(FinishBreath));","FinishBreath","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;MapGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-traps.md","ReviewLater"
"Items:Traps","Data/Scripts/Items/Traps/StoneFaceTrap.cs","Timer","Timer.DelayCall","142","Timer.DelayCall(TimeSpan.FromSeconds(1.0), new TimerCallback(TriggerDamage));","TriggerDamage","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;MapGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-traps.md","ReviewLater"
"Items:Wands","Data/Scripts/Items/Wands/BaseMagicStaff.cs","Timer","Timer.DelayCall","106","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;NullGuard;PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-wands.md","ReviewLater"
"Items:Weapons","Data/Scripts/Items/Weapons/Bows/BaseRanged.cs","Timer","Timer.DelayCall","258","m_RecoveryTimer = Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;NullGuard;PacketReadGuard;RangeGuard","Medium","docs/codebase-audit/outputs/system-cards/items-weapons.md","ReviewLater"
"Items:Weapons","Data/Scripts/Items/Weapons/Maces/FireworksWand.cs","Timer","Timer.DelayCall","94","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-weapons.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Bushido/Evasion.cs","Timer","Timer.DelayCall","139","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","NullGuard;RangeGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Bushido/HonorableExecution.cs","Timer","Timer.DelayCall","64","info.m_Timer = Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Bushido/HonorableExecution.cs","Timer","Timer.DelayCall","88","info.m_Timer = Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Death Knight/Spells/GrimReaperSpell.cs","Timer","Timer.DelayCall","62","m_Table[Caster] = Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","NullGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Elementalism/Sphere 5/Elemental_Blast.cs","Timer","Timer.DelayCall","142","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","MapGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Enchantments/Spells/GrimReaperMagic..cs","Timer","Timer.DelayCall","57","m_Table[Caster] = Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","NullGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Jester/SummonedJoke.cs","Timer","Timer.DelayCall","38","Timer.DelayCall(TimeSpan.FromSeconds((double)(time)), new TimerCallback(Delete));","Delete","GlobalOrInternal","Timer tick or delayed callback","MapGuard;PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Jester/SummonedJoke.cs","Timer","Timer.DelayCall","256","Timer.DelayCall(TimeSpan.FromSeconds(10.0), new TimerCallback(Delete));","Delete","GlobalOrInternal","Timer tick or delayed callback","MapGuard;PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Jester/SummonedPrank.cs","Timer","Timer.DelayCall","31","Timer.DelayCall(TimeSpan.FromSeconds((double)(time)), new TimerCallback(Delete));","Delete","GlobalOrInternal","Timer tick or delayed callback","BoundsGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Jester/SummonedPrank.cs","Timer","Timer.DelayCall","227","Timer.DelayCall(TimeSpan.FromSeconds(10.0), new TimerCallback(Delete));","Delete","GlobalOrInternal","Timer tick or delayed callback","BoundsGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Knight/DivineFury.cs","Timer","Timer.DelayCall","66","m_Table[Caster] = t = Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","NullGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Knight/EnemyOfOne.cs","Timer","Timer.DelayCall","66","m_Table[Caster] = Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","NullGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Magery/Magery 3rd/MagicLock.cs","Timer","Timer.DelayCall","1082","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Magery/Magery 3rd/MagicLock.cs","Timer","Timer.DelayCall","1241","Timer.DelayCall(TimeSpan.FromSeconds(10.0), new TimerCallback(Delete));","Delete","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Magery/Magery 4th/Curse.cs","Timer","Timer.DelayCall","76","m_UnderEffect[m] = t = Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Magery/Magery 4th/ManaDrain.cs","Timer","Timer.DelayCall","104","m_Table[m] = Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Magery/Magery 5th/MindBlast.cs","Timer","Timer.DelayCall","107","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Misc/BaseMagicObject.cs","Timer","Timer.DelayCall","115","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;NullGuard;PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Mystic/Spells/PsionicBlast.cs","Timer","Timer.DelayCall","93","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","MapGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Necromancy/EvilOmen.cs","Timer","Timer.DelayCall","80","Timer.DelayCall(duration, new TimerStateCallback(EffectExpire_Callback), m);","EffectExpire_Callback","GlobalOrInternal","Timer tick or delayed callback","NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Ninjitsu/Backstab.cs","Timer","Timer.DelayCall","67","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Ninjitsu/DeathStrike.cs","Timer","Timer.DelayCall","89","info.m_Timer = Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","NullGuard;RangeGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Ninjitsu/KiAttack.cs","Timer","Timer.DelayCall","37","info.m_Timer = Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","NullGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Ninjitsu/SurpriseAttack.cs","Timer","Timer.DelayCall","60","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Ninjitsu/SurpriseAttack.cs","Timer","Timer.DelayCall","107","info.m_Timer = Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Research/Spells/Death/ResearchOpenGround.cs","Timer","Timer.DelayCall","421","m_DecayTimer = Timer.DelayCall(ts, new TimerCallback(Delete));","Delete","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Research/Spells/Thaumaturgy/ResearchConfusionBlast.cs","Timer","Timer.DelayCall","133","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","BoundsGuard;MapGuard;NullGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Syth/Spells/PsychicBlast.cs","Timer","Timer.DelayCall","93","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","MapGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Mobiles:Animals","Data/Scripts/Mobiles/Animals/Misc/Elephant.cs","Timer","Timer.DelayCall","101","Timer.DelayCall(TimeSpan.FromSeconds(1.5), new TimerStateCallback(SetLook), c);","SetLook","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;NullGuard;PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/mobiles-animals.md","ReviewLater"
"Mobiles:Animals","Data/Scripts/Mobiles/Animals/Misc/Giraffe.cs","Timer","Timer.DelayCall","70","Timer.DelayCall(TimeSpan.FromSeconds(1.5), new TimerStateCallback(SetLook), c);","SetLook","GlobalOrInternal","Timer tick or delayed callback","PacketReadGuard","Medium","docs/codebase-audit/outputs/system-cards/mobiles-animals.md","ReviewLater"
"Mobiles:Animals","Data/Scripts/Mobiles/Animals/Mounts/Roc.cs","Timer","Timer.DelayCall","241","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","BoundsGuard;NullGuard;PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/mobiles-animals.md","ReviewLater"
"Mobiles:Animals","Data/Scripts/Mobiles/Animals/Mounts/Roc.cs","Timer","Timer.DelayCall","250","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","BoundsGuard;NullGuard;PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/mobiles-animals.md","ReviewLater"
"Mobiles:Animals","Data/Scripts/Mobiles/Animals/Mounts/YoungRoc.cs","Timer","Timer.DelayCall","244","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","BoundsGuard;NullGuard;PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/mobiles-animals.md","ReviewLater"
"Mobiles:Animals","Data/Scripts/Mobiles/Animals/Mounts/YoungRoc.cs","Timer","Timer.DelayCall","253","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","BoundsGuard;NullGuard;PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/mobiles-animals.md","ReviewLater"
"Mobiles:Base","Data/Scripts/Mobiles/Base/BaseCreature.cs","Timer","Timer.DelayCall","914","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/mobiles-base.md","ReviewLater"
"Mobiles:Base","Data/Scripts/Mobiles/Base/BaseCreature.cs","Timer","Timer.DelayCall","950","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/mobiles-base.md","ReviewLater"
"Mobiles:Base","Data/Scripts/Mobiles/Base/BaseCreature.cs","Timer","Timer.DelayCall","5869","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/mobiles-base.md","ReviewLater"
"Mobiles:Base","Data/Scripts/Mobiles/Base/BaseCreature.cs","Timer","Timer.DelayCall","11281","m_HealTimer = Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/mobiles-base.md","ReviewLater"
"Vendor Core","Data/Scripts/Mobiles/Base/Behavior.cs","Timer","Timer.DelayCall","13000","Timer.DelayCall(TimeSpan.Zero, new TimerCallback(ReturnToHome));","ReturnToHome","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/vendor-core.md","ReviewLater"
"Vendor Core","Data/Scripts/Mobiles/Base/Behavior.cs","Timer","Timer.DelayCall","13005","Timer.DelayCall(TimeSpan.Zero, new TimerCallback(ReturnToHome));","ReturnToHome","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/vendor-core.md","ReviewLater"
"Mobiles:Base","Data/Scripts/Mobiles/Base/PlayerBarkeeper.cs","Timer","Timer.DelayCall","597","Timer.DelayCall(TimeSpan.Zero, new TimerCallback(UpgradeFromVersion0));","UpgradeFromVersion0","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/mobiles-base.md","ReviewLater"
"PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Timer","Timer.DelayCall","813","Timer.DelayCall(TimeSpan.Zero, new TimerCallback(CheckPets));","CheckPets","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/pvp-consent.md","ReviewLater"
"PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Timer","Timer.DelayCall","1024","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/pvp-consent.md","ReviewLater"
"PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Timer","Timer.DelayCall","1062","Timer.DelayCall(TimeSpan.Zero, new TimerCallback(ValidateEquipment_Sandbox));","ValidateEquipment_Sandbox","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/pvp-consent.md","ReviewLater"
"PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Timer","Timer.DelayCall","1345","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/pvp-consent.md","ReviewLater"
"PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Timer","Timer.DelayCall","2861","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/pvp-consent.md","ReviewLater"
"PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Timer","Timer.DelayCall","2951","Timer.DelayCall(TimeSpan.FromSeconds(10), new TimerCallback(RecoverAmmo));","RecoverAmmo","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/pvp-consent.md","ReviewLater"
"PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Timer","Timer.DelayCall","3293","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/pvp-consent.md","ReviewLater"
"PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Timer","Timer.DelayCall","6715","Timer.DelayCall(TimeSpan.Zero, new TimerCallback(pet.Delete));","pet.Delete","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/pvp-consent.md","ReviewLater"
"Vendor Core","Data/Scripts/Mobiles/Base/PlayerVendor.cs","Timer","Timer.DelayCall","459","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/vendor-core.md","ReviewLater"
"Vendor Core","Data/Scripts/Mobiles/Base/PlayerVendor.cs","Timer","Timer.DelayCall","467","Timer.DelayCall(TimeSpan.Zero, new TimerCallback(FixDresswear));","FixDresswear","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/vendor-core.md","ReviewLater"
"Vendor Core","Data/Scripts/Mobiles/Base/PlayerVendor.cs","Timer","Timer.DelayCall","968","Timer.DelayCall(","","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/vendor-core.md","ReviewLater"
"Vendor Core","Data/Scripts/Mobiles/Base/PlayerVendor.cs","Timer","Timer.DelayCall","1796","Timer.DelayCall(TimeSpan.Zero, new TimerCallback(Delete));","Delete","GlobalOrInternal","Timer tick or delayed callback","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/vendor-core.md","ReviewLater"
"Vendor Core","Data/Scripts/Mobiles/Base/VendorInventory.cs","Timer","Timer.DelayCall","130","Timer.DelayCall(TimeSpan.Zero, new TimerCallback(Delete));","Delete","GlobalOrInternal","Timer tick or delayed callback","BoundsGuard;DeletedGuard;NullGuard;PacketReadGuard","Medium","docs/codebase-audit/outputs/system-cards/vendor-core.md","ReviewLater"
"Mobiles:Civilized","Data/Scripts/Mobiles/Civilized/Comrades/HenchHorse.cs","Timer","Timer.DelayCall","107","Timer.DelayCall(TimeSpan.FromSeconds(5.0), new TimerCallback(Delete));","Delete","GlobalOrInternal","Timer tick or delayed callback","NullGuard;PacketReadGuard","Medium","docs/codebase-audit/outputs/system-cards/mobiles-civilized.md","ReviewLater"
"Mobiles:Civilized","Data/Scripts/Mobiles/Civilized/Comrades/HenchHorse.cs","Timer","Timer.DelayCall","117","Timer.DelayCall(TimeSpan.FromSeconds(5.0), new TimerCallback(Delete));","Delete","GlobalOrInternal","Timer tick or delayed callback","NullGuard;PacketReadGuard","Medium","docs/codebase-audit/outputs/system-cards/mobiles-civilized.md","ReviewLater"
"Mobiles:Civilized","Data/Scripts/Mobiles/Civilized/Comrades/HenchmanArcher.cs","Timer","Timer.DelayCall","33","Timer.DelayCall(TimeSpan.FromSeconds(2.0), new TimerCallback(Delete));","Delete","GlobalOrInternal","Timer tick or delayed callback","PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/mobiles-civilized.md","ReviewLater"
"Mobiles:Civilized","Data/Scripts/Mobiles/Civilized/Comrades/HenchmanArcher.cs","Timer","Timer.DelayCall","207","Timer.DelayCall(TimeSpan.FromSeconds(5.0), new TimerCallback(Delete));","Delete","GlobalOrInternal","Timer tick or delayed callback","PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/mobiles-civilized.md","ReviewLater"
"Mobiles:Civilized","Data/Scripts/Mobiles/Civilized/Comrades/HenchmanFighter.cs","Timer","Timer.DelayCall","33","Timer.DelayCall(TimeSpan.FromSeconds(2.0), new TimerCallback(Delete));","Delete","GlobalOrInternal","Timer tick or delayed callback","PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/mobiles-civilized.md","ReviewLater"
"Mobiles:Civilized","Data/Scripts/Mobiles/Civilized/Comrades/HenchmanFighter.cs","Timer","Timer.DelayCall","207","Timer.DelayCall(TimeSpan.FromSeconds(5.0), new TimerCallback(Delete));","Delete","GlobalOrInternal","Timer tick or delayed callback","PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/mobiles-civilized.md","ReviewLater"
"Mobiles:Civilized","Data/Scripts/Mobiles/Civilized/Comrades/HenchmanMonster.cs","Timer","Timer.DelayCall","33","Timer.DelayCall(TimeSpan.FromSeconds(2.0), new TimerCallback(Delete));","Delete","GlobalOrInternal","Timer tick or delayed callback","PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/mobiles-civilized.md","ReviewLater"
"Mobiles:Civilized","Data/Scripts/Mobiles/Civilized/Comrades/HenchmanMonster.cs","Timer","Timer.DelayCall","259","Timer.DelayCall(TimeSpan.FromSeconds(5.0), new TimerCallback(Delete));","Delete","GlobalOrInternal","Timer tick or delayed callback","PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/mobiles-civilized.md","ReviewLater"
"Mobiles:Civilized","Data/Scripts/Mobiles/Civilized/Comrades/HenchmanWizard.cs","Timer","Timer.DelayCall","33","Timer.DelayCall(TimeSpan.FromSeconds(2.0), new TimerCallback(Delete));","Delete","GlobalOrInternal","Timer tick or delayed callback","PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/mobiles-civilized.md","ReviewLater"
